scorer,DLC_mobnet_100_k934Jan28shuffle1_100000,DLC_mobnet_100_k934Jan28shuffle1_100000,DLC_mobnet_100_k934Jan28shuffle1_100000,DLC_mobnet_100_k934Jan28shuffle1_100000,DLC_mobnet_100_k934Jan28shuffle1_100000,DLC_mobnet_100_k934Jan28shuffle1_100000,DLC_mobnet_100_k934Jan28shuffle1_100000,DLC_mobnet_100_k934Jan28shuffle1_100000,DLC_mobnet_100_k934Jan28shuffle1_100000,DLC_mobnet_100_k934Jan28shuffle1_100000,DLC_mobnet_100_k934Jan28shuffle1_100000,DLC_mobnet_100_k934Jan28shuffle1_100000
bodyparts,bodypart1,bodypart1,bodypart1,bodypart2,bodypart2,bodypart2,bodypart3,bodypart3,bodypart3,objectA,objectA,objectA
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
42,303.8196105957031,36.63676071166992,0.9980880618095398,275.57244873046875,45.12008285522461,0.9937149882316589,282.8836364746094,66.87156677246094,0.9989196062088013,199.65628051757812,107.8710708618164,0.9993208646774292
43,313.29150390625,36.47526168823242,0.9989008903503418,288.770751953125,41.20534896850586,0.9936248064041138,294.8299560546875,65.95307922363281,0.9993845224380493,204.52642822265625,100.52674865722656,0.9998010993003845
44,313.40594482421875,36.51502227783203,0.9988634586334229,288.81396484375,41.224491119384766,0.9936321377754211,294.7655029296875,65.90178680419922,0.9993413090705872,204.4402618408203,100.36914825439453,0.9998078942298889
45,329.2491455078125,36.26636505126953,0.9996606111526489,298.7734375,40.49192810058594,0.987250566482544,306.490966796875,60.38657760620117,0.9927048087120056,212.45321655273438,94.88008117675781,0.9998030066490173
46,340.9838562011719,35.835514068603516,0.9999028444290161,310.3189697265625,38.778221130371094,0.9905761480331421,316.1947021484375,60.024593353271484,0.9857672452926636,221.9926300048828,92.51528930664062,0.9991725087165833
47,347.8605651855469,33.399471282958984,0.999114453792572,322.4781188964844,37.22269821166992,0.9908112287521362,326.9548034667969,56.35894775390625,0.9951158761978149,233.24903869628906,94.34208679199219,0.9995595812797546
48,358.18353271484375,29.9851016998291,0.9998713731765747,329.1405334472656,38.51726150512695,0.9812607765197754,336.7208557128906,55.743221282958984,0.9954257607460022,244.5023956298828,95.94087982177734,0.9998953342437744
49,358.25921630859375,30.067832946777344,0.9998742341995239,329.2677001953125,38.541038513183594,0.9786080718040466,336.578857421875,55.58839797973633,0.9949117302894592,244.45672607421875,96.00249481201172,0.9998952150344849
50,369.38946533203125,27.061586380004883,0.9996517896652222,340.7475280761719,34.366310119628906,0.9894550442695618,346.2984924316406,54.678646087646484,0.9949150085449219,250.26846313476562,96.1725082397461,0.9997825026512146
51,373.4434814453125,27.25058937072754,0.9998912811279297,345.1387939453125,35.71092987060547,0.9760558009147644,352.116943359375,55.359825134277344,0.9951262474060059,257.3783874511719,90.13478088378906,0.9998331069946289
52,374.9580383300781,26.620576858520508,0.9998286962509155,348.638427734375,35.44223403930664,0.978264331817627,355.6161193847656,55.34761428833008,0.9966860413551331,260.75897216796875,89.92252349853516,0.999772846698761
53,375.6547546386719,27.344608306884766,0.9998204112052917,349.1155090332031,35.92898941040039,0.9790575504302979,356.16082763671875,55.93344497680664,0.9967657327651978,262.1307067871094,89.7364501953125,0.9997345805168152
54,382.7861022949219,26.819698333740234,0.9990276098251343,353.8388366699219,33.74940490722656,0.9899415373802185,359.1282958984375,56.5430793762207,0.9961686730384827,262.82391357421875,90.76144409179688,0.9997162222862244
55,383.00616455078125,26.89554786682129,0.9991070628166199,353.9596252441406,33.955039978027344,0.9894055724143982,359.2816162109375,56.68413162231445,0.9956415891647339,262.89862060546875,90.79159545898438,0.9997182488441467
56,386.7893371582031,25.506431579589844,0.999790370464325,356.4365539550781,34.16416549682617,0.9894423484802246,361.33868408203125,54.87519454956055,0.996087908744812,263.959716796875,90.40113830566406,0.9996311664581299
57,389.2100524902344,25.767818450927734,0.9998821020126343,358.2500915527344,34.677642822265625,0.9819878935813904,362.5669860839844,55.38941192626953,0.9962843060493469,264.5113220214844,89.54449462890625,0.9994814991950989
58,388.138671875,27.58036231994629,0.9998946189880371,356.2303466796875,35.475189208984375,0.990151584148407,360.27508544921875,56.094940185546875,0.994426965713501,264.239013671875,90.6653823852539,0.9996134638786316
59,388.1675109863281,27.567867279052734,0.9998936653137207,356.1851806640625,35.430747985839844,0.9900127649307251,360.15802001953125,56.148704528808594,0.9942809343338013,264.2069396972656,90.64297485351562,0.9996147155761719
60,377.001220703125,32.48963165283203,0.9995170831680298,353.27349853515625,36.45624923706055,0.9911500215530396,357.6835632324219,55.96441650390625,0.9940122961997986,260.4134521484375,92.66554260253906,0.9997873902320862
61,367.0647888183594,35.46596908569336,0.9993982315063477,341.1794738769531,38.417236328125,0.9908764958381653,348.0331115722656,60.956050872802734,0.9936268329620361,257.5094909667969,96.16852569580078,0.9998027682304382
62,358.4545593261719,36.330135345458984,0.9991379976272583,331.7577209472656,41.99737548828125,0.9886770248413086,343.3892517089844,65.12342071533203,0.9988679885864258,254.04354858398438,98.53032684326172,0.9997581839561462
63,354.9947204589844,37.34278869628906,0.9988778233528137,329.1395263671875,41.84988021850586,0.9898629188537598,342.2238464355469,66.22874450683594,0.9993789196014404,252.11093139648438,102.8324966430664,0.9996185302734375
64,354.9649658203125,37.28071212768555,0.9989978671073914,329.4107360839844,41.70329666137695,0.9878331422805786,341.8055419921875,66.66454315185547,0.9993433356285095,251.86495971679688,102.95626831054688,0.999634861946106
65,355.6242370605469,36.16426467895508,0.9988458156585693,329.66265869140625,43.00658416748047,0.9876402020454407,342.3905944824219,66.6867446899414,0.9994176626205444,251.57168579101562,104.08143615722656,0.9995092153549194
66,355.921875,37.013885498046875,0.999376118183136,330.2616882324219,44.018524169921875,0.9899086952209473,342.6942138671875,66.51905059814453,0.9996155500411987,251.5714874267578,102.5516357421875,0.9996777772903442
67,358.01617431640625,36.34916687011719,0.9996533393859863,331.624755859375,44.51017761230469,0.9893081784248352,345.0768737792969,66.0984115600586,0.9993525147438049,251.30001831054688,99.70047760009766,0.9998119473457336
68,360.5635986328125,39.76236343383789,0.9989451766014099,337.6009521484375,43.003475189208984,0.995617151260376,345.60504150390625,65.39665985107422,0.9991759657859802,252.79238891601562,99.31912994384766,0.9998233914375305
69,360.67486572265625,39.69430923461914,0.9987210631370544,337.8352355957031,43.139259338378906,0.9957701563835144,345.8204345703125,65.42109680175781,0.999261200428009,252.77984619140625,99.28446960449219,0.9998303651809692
70,361.90789794921875,44.8905029296875,0.9960000514984131,340.3644714355469,44.477386474609375,0.9962140917778015,349.39105224609375,66.7580795288086,0.9987969398498535,254.34173583984375,97.96263885498047,0.9997656941413879
71,368.19610595703125,49.919246673583984,0.999477207660675,343.320068359375,45.818363189697266,0.9941563606262207,350.4956970214844,67.66060638427734,0.9984821677207947,253.55874633789062,97.25831604003906,0.9997634291648865
72,373.8374938964844,54.332008361816406,0.9998538494110107,350.7135314941406,48.534881591796875,0.9939095973968506,353.4120788574219,73.09120178222656,0.9961295127868652,254.0128631591797,96.0166015625,0.9996193647384644
73,374.2776184082031,62.13508224487305,0.9989011287689209,350.0426025390625,52.688690185546875,0.9976251721382141,353.8456115722656,75.64112854003906,0.9961286783218384,255.81094360351562,92.65779876708984,0.9996645450592041
74,374.372314453125,62.13295364379883,0.998848557472229,350.2671813964844,52.93068313598633,0.9974998831748962,353.908935546875,75.72832489013672,0.9960281848907471,255.83438110351562,92.55097198486328,0.9996726512908936
75,373.531982421875,67.4311294555664,0.9996902942657471,350.0292663574219,55.96454620361328,0.9976859092712402,351.7943420410156,82.00128173828125,0.9990898370742798,254.82447814941406,91.30419921875,0.9994854927062988
76,372.692626953125,72.47396850585938,0.9994276165962219,350.53839111328125,59.13930130004883,0.9960842132568359,349.6036682128906,84.0038833618164,0.9993584752082825,253.7017822265625,91.38337707519531,0.9991074204444885
77,371.40667724609375,73.13937377929688,0.9990112781524658,348.4268493652344,59.92402267456055,0.9964669942855835,347.08868408203125,84.08126068115234,0.9992839694023132,250.56430053710938,93.09095764160156,0.9983318448066711
78,360.0770263671875,84.53274536132812,0.9954972267150879,343.7801513671875,65.41030883789062,0.9985561966896057,340.92822265625,90.6056137084961,0.9977487921714783,248.5556182861328,93.17070007324219,0.9993577599525452
79,360.1504821777344,84.50284576416016,0.9956470131874084,343.7734375,65.43306732177734,0.9985560774803162,340.9534912109375,90.64408111572266,0.9977115392684937,248.5752410888672,93.18716430664062,0.9993627667427063
80,350.6814270019531,96.16447448730469,0.9739395976066589,339.50244140625,71.764892578125,0.9985606074333191,331.07928466796875,97.28059387207031,0.9966199398040771,247.0982208251953,93.5520248413086,0.99962317943573
81,348.3793029785156,103.21223449707031,0.9922996163368225,338.2903137207031,79.36881256103516,0.999103844165802,329.0411071777344,102.16629028320312,0.9972280859947205,245.28929138183594,94.59347534179688,0.9997746348381042
82,352.0316162109375,110.39082336425781,0.9971315860748291,340.7931213378906,85.03044891357422,0.9993035793304443,328.75604248046875,106.01376342773438,0.9960899949073792,246.06394958496094,93.43622589111328,0.9997544884681702
83,353.4955749511719,113.66536712646484,0.9997482895851135,344.7398376464844,87.93465423583984,0.9970420002937317,329.9760437011719,107.48395538330078,0.9975812435150146,246.26954650878906,91.17466735839844,0.9997279047966003
84,353.39422607421875,113.5341567993164,0.9997323155403137,344.77154541015625,87.95887756347656,0.9970148801803589,329.9700622558594,107.4774398803711,0.9976211190223694,246.2730712890625,91.19877624511719,0.9997240900993347
85,361.5503234863281,120.94951629638672,0.9979637861251831,353.5492248535156,90.909423828125,0.9995471835136414,335.3131408691406,109.58383178710938,0.9984138011932373,248.19107055664062,86.73945617675781,0.9997281432151794
86,366.23236083984375,128.063720703125,0.9997881054878235,358.4949035644531,96.90420532226562,0.9998923540115356,340.49859619140625,113.23300170898438,0.9998683929443359,250.56414794921875,79.8835678100586,0.9998599290847778
87,377.1737060546875,132.0182342529297,0.9996882677078247,369.6142272949219,102.32798767089844,0.9996521472930908,346.17755126953125,119.70637512207031,0.9988514184951782,260.8800964355469,74.07823181152344,0.9998303651809692
88,387.35955810546875,135.9456024169922,0.9995124340057373,376.4042663574219,108.14032745361328,0.9989699125289917,357.1298522949219,124.65758514404297,0.9999001026153564,272.78948974609375,74.1216049194336,0.9998371601104736
89,387.3048400878906,135.99725341796875,0.9995256662368774,376.4942321777344,108.34386444091797,0.9989474415779114,357.09930419921875,124.79113006591797,0.9998966455459595,272.7552185058594,74.12881469726562,0.9998359680175781
90,404.9570617675781,143.43321228027344,0.9998834133148193,391.00958251953125,117.93142700195312,0.9995924830436707,373.1553649902344,135.71864318847656,0.9996578693389893,288.912109375,77.64988708496094,0.9998468160629272
91,417.4463195800781,148.97219848632812,0.9998621940612793,402.7633972167969,123.06365966796875,0.9987439513206482,385.1697692871094,141.28598022460938,0.9996283054351807,300.3459777832031,88.55728912353516,0.9997791647911072
92,427.67376708984375,157.11724853515625,0.9993688464164734,412.60650634765625,129.29603576660156,0.999428927898407,396.5931091308594,148.87457275390625,0.9992634654045105,308.9322509765625,97.62104034423828,0.9999579191207886
93,440.258544921875,162.09434509277344,0.9998655319213867,420.8905334472656,136.36106872558594,0.9988068342208862,407.82073974609375,156.49925231933594,0.9993187189102173,317.259033203125,107.59691619873047,0.999190628528595
94,440.283447265625,162.06414794921875,0.9998693466186523,420.8178405761719,136.33494567871094,0.9988478422164917,407.7947082519531,156.48458862304688,0.9993139505386353,317.3089904785156,107.56941986083984,0.9992152452468872
95,442.07440185546875,171.763427734375,0.999169111251831,428.6517639160156,143.3606719970703,0.9977065324783325,412.55841064453125,162.65542602539062,0.9993879795074463,324.17596435546875,112.08889770507812,0.9998937845230103
96,445.3334655761719,175.00184631347656,0.9998286962509155,432.072509765625,145.97023010253906,0.9992140531539917,416.2577819824219,165.22752380371094,0.9996691942214966,331.5446472167969,110.66669464111328,0.9997305274009705
97,443.0109558105469,176.58168029785156,0.9998819828033447,431.6840515136719,147.86602783203125,0.9995219707489014,412.8556213378906,166.3900146484375,0.9992885589599609,334.94427490234375,109.7024154663086,0.9995569586753845
98,442.8404235839844,176.7928009033203,0.9998880624771118,431.2621765136719,148.0545196533203,0.9995506405830383,412.80084228515625,166.06484985351562,0.9993129968643188,335.722412109375,109.05500030517578,0.9997208714485168
99,442.8243408203125,176.7827606201172,0.9998825788497925,431.36761474609375,148.1127166748047,0.9995377063751221,412.8454284667969,166.17855834960938,0.9992467164993286,335.8007507324219,109.08377838134766,0.9997273087501526
100,436.5059814453125,176.06602478027344,0.9999300241470337,425.95953369140625,148.09947204589844,0.9996623992919922,409.0352478027344,163.885986328125,0.9996028542518616,335.5482482910156,111.12007904052734,0.9995977282524109
101,427.0903625488281,172.6145782470703,0.9991874098777771,419.6654357910156,143.79910278320312,0.9998483657836914,401.8961486816406,160.75340270996094,0.9996678829193115,330.08740234375,109.78668975830078,0.9996597766876221
102,422.1182556152344,168.63412475585938,0.9995173215866089,412.414306640625,142.519775390625,0.9984583854675293,395.5618591308594,158.76820373535156,0.9964228272438049,325.9436950683594,109.32343292236328,0.9998225569725037
103,417.33935546875,162.0157928466797,0.9998899698257446,406.1912841796875,135.86111450195312,0.9995393753051758,388.40142822265625,153.85960388183594,0.99906986951828,321.9315185546875,106.26049041748047,0.9998741149902344
104,417.5514831542969,162.9138946533203,0.9999328851699829,407.20416259765625,135.04965209960938,0.9996829032897949,387.1285705566406,152.5409698486328,0.9993320107460022,322.13818359375,106.30518341064453,0.9998726844787598
105,422.848388671875,144.2675323486328,0.9995031356811523,403.6026916503906,128.6763916015625,0.99921715259552,394.0064697265625,149.03196716308594,0.9967864751815796,318.98944091796875,106.80382537841797,0.9996368885040283
106,424.93414306640625,127.08573150634766,0.9968613386154175,404.57415771484375,117.92802429199219,0.9995743632316589,400.2508239746094,138.93919372558594,0.9983662962913513,318.0855712890625,108.1816177368164,0.9994091987609863
107,430.80902099609375,115.4451904296875,0.9995105266571045,407.61798095703125,108.55647277832031,0.9960103034973145,407.5381164550781,133.44041442871094,0.9994993209838867,317.7388610839844,109.7667236328125,0.9992102384567261
108,438.3220520019531,104.47828674316406,0.9997186064720154,415.1058654785156,101.48067474365234,0.9971907734870911,417.84271240234375,123.82261657714844,0.9994502663612366,320.4792785644531,110.54179382324219,0.9997507929801941
109,438.3716125488281,104.36763763427734,0.9997380375862122,415.2130126953125,101.36156463623047,0.9973969459533691,417.73590087890625,123.84076690673828,0.9994390606880188,320.52099609375,110.56999969482422,0.9997543692588806
110,452.8865966796875,95.44903564453125,0.9997122883796692,427.71673583984375,93.6376953125,0.9917598366737366,432.627197265625,117.43047332763672,0.9988135099411011,328.45880126953125,113.30078887939453,0.9998496770858765
111,466.16571044921875,87.077880859375,0.9997034668922424,438.26385498046875,87.89044952392578,0.9963654279708862,442.4770812988281,109.58448791503906,0.9992627501487732,337.66253662109375,120.21694946289062,0.9998202919960022
112,479.0101013183594,82.39820861816406,0.9993288516998291,451.1921081542969,82.22129821777344,0.9982659220695496,456.6566467285156,104.656494140625,0.997443437576294,350.42889404296875,125.28846740722656,0.9992614388465881
113,492.7552185058594,77.58535766601562,0.9981393814086914,464.36077880859375,76.5164794921875,0.9958475828170776,471.1575012207031,99.9527587890625,0.9996923208236694,371.3576354980469,129.89083862304688,0.9999406337738037
114,492.71136474609375,77.43257904052734,0.9981911778450012,464.10601806640625,76.575439453125,0.9954096674919128,470.9228210449219,99.94400787353516,0.9997004270553589,371.3748779296875,129.9315643310547,0.9999430179595947
115,507.1328125,67.15602111816406,0.9995595812797546,478.3734436035156,73.69696044921875,0.9967694282531738,486.55657958984375,95.08428955078125,0.9996433258056641,391.5289611816406,136.39479064941406,0.9995713829994202
116,519.5349731445312,53.83607482910156,0.9997037053108215,490.763916015625,62.945167541503906,0.9965259432792664,501.86700439453125,82.98200988769531,0.9996153116226196,406.80853271484375,130.94747924804688,0.9999181032180786
117,531.791748046875,43.599552154541016,0.9997212290763855,505.8124694824219,52.68380355834961,0.9976067543029785,516.0618286132812,70.38740539550781,0.9983307719230652,421.81097412109375,122.01731872558594,0.9997434020042419
118,548.1196899414062,34.72652053833008,0.9998738765716553,516.3026733398438,42.91590881347656,0.9892638325691223,528.4537353515625,58.497920989990234,0.9956315755844116,438.0995178222656,111.70626831054688,0.9997368454933167
119,548.0667724609375,34.725860595703125,0.9998683929443359,516.1946411132812,42.89373016357422,0.9894905686378479,528.157470703125,60.373958587646484,0.9956619143486023,438.1482849121094,111.6400375366211,0.9997206330299377
120,559.3305053710938,29.564987182617188,0.9980371594429016,529.7061767578125,39.24140548706055,0.9862257242202759,539.2239990234375,56.44905090332031,0.9947484135627747,452.78143310546875,108.39198303222656,0.9998018145561218
121,570.7762451171875,30.846542358398438,0.9990999698638916,544.0755615234375,36.915523529052734,0.9857102632522583,551.583251953125,55.84352493286133,0.9938082098960876,459.4054870605469,108.92822265625,0.9994716048240662
122,578.5374755859375,34.87785720825195,0.9997995495796204,550.519287109375,38.206459045410156,0.9849884510040283,560.2780151367188,54.79452896118164,0.994737446308136,463.62359619140625,108.06306457519531,0.9996373653411865
123,587.3260498046875,38.113929748535156,0.9970581531524658,563.3161010742188,37.4865837097168,0.9760309457778931,568.538330078125,57.78641891479492,0.991609513759613,471.1496276855469,101.4703369140625,0.9998171925544739
124,587.3574829101562,38.11258316040039,0.99704509973526,563.3177490234375,37.43460464477539,0.9767215251922607,568.4243774414062,57.80481719970703,0.9912123084068298,471.2282409667969,101.48066711425781,0.9998188614845276
125,599.0680541992188,40.48721694946289,0.9998801946640015,575.1993408203125,37.575252532958984,0.9760011434555054,580.8745727539062,58.22967529296875,0.9966797828674316,480.1802978515625,93.90756225585938,0.9995400905609131
126,613.7386474609375,40.877845764160156,0.9999431371688843,588.9494018554688,39.06010818481445,0.971484899520874,592.9293823242188,57.49961853027344,0.9918907880783081,489.1437072753906,87.79562377929688,0.999722421169281
127,626.3285522460938,41.025936126708984,0.999850869178772,602.010986328125,37.0211067199707,0.9819938540458679,605.4854125976562,57.076255798339844,0.9882424473762512,498.1656188964844,82.31426239013672,0.9999403953552246
128,635.3117065429688,36.76727294921875,0.9994920492172241,611.4464111328125,36.77262878417969,0.9915605187416077,615.61328125,54.75347900390625,0.9940916895866394,509.9282531738281,89.87120819091797,0.9994472861289978
129,635.28759765625,36.78886413574219,0.9994968175888062,611.4116821289062,36.76801300048828,0.9915183186531067,615.571533203125,54.74722671508789,0.9940983057022095,509.8348388671875,89.88348388671875,0.9994626641273499
